name,site,category,phone,city,location_link
DD Design,,Siège social,+213 552 32 90 39,Kouba,"https://www.google.com/maps/place/DD+Design/@36.725215899999995,3.0981522999999997,14z/data=!4m8!1m2!2m1!1sDD+Design!3m4!1s0x128e53ed1cbcd69d:0x58700cb9c5e8b75f!8m2!3d36.725215899999995!4d3.0981522999999997"
مصمم و مبرمج المواقع الالكترونية بلوقر,,Service d'hébergement de site Web,+213 657 65 62 21,Oued Smar,"https://www.google.com/maps/place/%D9%85%D8%B5%D9%85%D9%85+%D9%88+%D9%85%D8%A8%D8%B1%D9%85%D8%AC+%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%82%D8%B9+%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9+%D8%A8%D9%84%D9%88%D9%82%D8%B1/@36.7229155,3.1644216,14z/data=!4m8!1m2!2m1!1s%D9%85%D8%B5%D9%85%D9%85+%D9%88+%D9%85%D8%A8%D8%B1%D9%85%D8%AC+%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%82%D8%B9+%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9+%D8%A8%D9%84%D9%88%D9%82%D8%B1!3m4!1s0x846ada8de9dc333b:0xc3bc385a10e04041!8m2!3d36.7229155!4d3.1644216"
Agence de publicité 4f design,,Agence de publicité,+213 770 95 28 59,Les Eucalyptus,"https://www.google.com/maps/place/Agence+de+publicit%C3%A9+4f+design/@36.667757099999996,3.1439904999999997,14z/data=!4m8!1m2!2m1!1sAgence+de+publicit%C3%A9+4f+design!3m4!1s0x128e5318a75d8649:0x632cbd3da8649329!8m2!3d36.667757099999996!4d3.1439904999999997"
Czart design,,Agence de publicité,+213 661 88 66 12,Kouba,"https://www.google.com/maps/place/Czart+design/@36.7313155,3.0877607,14z/data=!4m8!1m2!2m1!1sCzart+design!3m4!1s0x128fad846922b171:0x9fea0d27f78df867!8m2!3d36.7313155!4d3.0877607"
DZDEV,,Concepteur de sites Web,+213 552 77 07 82,Ouled Fayet,"https://www.google.com/maps/place/DZDEV/@36.732542599999995,2.9573175999999997,14z/data=!4m8!1m2!2m1!1sDZDEV!3m4!1s0x128faff201c72701:0x9e321ac20f6e333c!8m2!3d36.732542599999995!4d2.9573175999999997"
Webdesign,,Concepteur de sites Web,+213 550 13 54 22,Tizi Ouzou,"https://www.google.com/maps/place/Webdesign/@36.7168914,4.0497542,14z/data=!4m8!1m2!2m1!1sWebdesign!3m4!1s0x128dc7e091e6f39f:0x44b86fa93f0ea31b!8m2!3d36.7168914!4d4.0497542"
création de sites web sur mesure,https://hocinedev.fr/,Website designer,+213 553 30 95 03,Tizi Ouzou,"https://www.google.com/maps/place/cr%C3%A9ation+de+sites+web+sur+mesure/@36.7020532,4.0525071,14z/data=!4m8!1m2!2m1!1scr%C3%A9ation+de+sites+web+sur+mesure!3m4!1s0x128dc9e2d68844ed:0xc0806ee04c72b2ba!8m2!3d36.7020532!4d4.0525071"
Freelance DZ,,مصمم مواقع ويب,+213 558 94 01 34,Miliana,"https://www.google.com/maps/place/Freelance+DZ/@36.3083767,2.2242946,14z/data=!4m8!1m2!2m1!1sFreelance+DZ!3m4!1s0x128593f544d5e3c3:0x8cc8a44f557ed810!8m2!3d36.3083767!4d2.2242946"
GooDesign,https://www.facebook.com/goodesign101,Design agency,+213 699 37 16 33,Zitouna,"https://www.google.com/maps/place/GooDesign/@36.666908,8.2330091,14z/data=!4m8!1m2!2m1!1sGooDesign!3m4!1s0x12fae95a4c3db9f1:0x2bad270c9308b744!8m2!3d36.666908!4d8.2330091"
HOSKADEV Alger - Entreprise de conception d'applications et de sites Web,https://www.hoskadev.com/,Software company,+213 774 39 39 83,Bab Ezzouar,"https://www.google.com/maps/place/HOSKADEV+Alger+-+Entreprise+de+conception+d%27applications+et+de+sites+Web/@36.7209964,3.191331,14z/data=!4m8!1m2!2m1!1sHOSKADEV+Alger+-+Entreprise+de+conception+d%27applications+et+de+sites+Web!3m4!1s0x128e512a15419f01:0x30a37ba82723acef!8m2!3d36.7209964!4d3.191331"
GH DESIGN,,وكالة إعلانية,+213 561 65 19 87,Baraki,"https://www.google.com/maps/place/GH+DESIGN/@36.6752532,3.0923800999999997,14z/data=!4m8!1m2!2m1!1sGH+DESIGN!3m4!1s0x128facb67ba6d753:0x77bfcf251680d504!8m2!3d36.6752532!4d3.0923800999999997"
YH design,,Agence de publicité,+213 549 56 37 57,Bordj El Bahri,"https://www.google.com/maps/place/YH+design/@36.780721299999996,3.2427612,14z/data=!4m8!1m2!2m1!1sYH+design!3m4!1s0x128e4f004510ae45:0x4d1c542834e19c6a!8m2!3d36.780721299999996!4d3.2427612"
SARL Hexa IT Solutions,,Concepteur de sites Web,+213 21 50 64 83,Dar El Beïda,"https://www.google.com/maps/place/SARL+Hexa+IT+Solutions/@36.7117534,3.2160786,14z/data=!4m8!1m2!2m1!1sSARL+Hexa+IT+Solutions!3m4!1s0x128e51b4827bc9c7:0x66262a2a5dae469d!8m2!3d36.7117534!4d3.2160786"
ALU design,,Commutateur téléphonique,+213 552 76 34 71,Réghaïa,"https://www.google.com/maps/place/ALU+design/@36.7500139,3.3422191999999997,14z/data=!4m8!1m2!2m1!1sALU+design!3m4!1s0x128e43baae0a235b:0xd64069535d6c5e25!8m2!3d36.7500139!4d3.3422191999999997"
Home Design,,Design agency,+213 676 07 48 48,El Oued,"https://www.google.com/maps/place/Home+Design/@33.3616062,6.8598427,14z/data=!4m8!1m2!2m1!1sHome+Design!3m4!1s0x125911ea102b8219:0xd2e398ce830505c3!8m2!3d33.3616062!4d6.8598427"
MHK ARCHITECTURE ET DESIGN,,Design agency,+213 671 78 86 88,,"https://www.google.com/maps/place/MHK+ARCHITECTURE+ET+DESIGN/@36.7390184,3.1393309,14z/data=!4m8!1m2!2m1!1sMHK+ARCHITECTURE+ET+DESIGN!3m4!1s0x24d2fff2f18052e9:0xa6d0391bcb061675!8m2!3d36.7390184!4d3.1393309"
Think Tech Services,,Concepteur de sites Web,+213 776 76 48 18,Alger Centre,"https://www.google.com/maps/place/Think+Tech+Services/@36.7791524,3.0580591999999998,14z/data=!4m8!1m2!2m1!1sThink+Tech+Services!3m4!1s0x128fb3161e4c9e7f:0xe6387911a15fe00e!8m2!3d36.7791524!4d3.0580591999999998"
Graphic designer,,Graphiste,+213 669 30 71 20,Ben Badis,"https://www.google.com/maps/place/Graphic+designer/@34.9476666,-0.9137759999999999,14z/data=!4m8!1m2!2m1!1sGraphic+designer!3m4!1s0xd7f3d00686ce01b:0x83e11f33d59efad2!8m2!3d34.9476666!4d-0.9137759999999999"
HA Créations,,Graphic designer,+213 661 92 27 65,,"https://www.google.com/maps/place/HA+Cr%C3%A9ations/@36.679516,3.1843649999999997,14z/data=!4m8!1m2!2m1!1sHA+Cr%C3%A9ations!3m4!1s0x44ad436cba792bc7:0xe055ad9b4730a121!8m2!3d36.679516!4d3.1843649999999997"
Oussama LOGO Designer,https://www.behance.net/oussamastudent,Agence de design,+213 675 27 35 14,Kadiria,"https://www.google.com/maps/place/Oussama+LOGO+Designer/@36.5366761,3.6806311,14z/data=!4m8!1m2!2m1!1sOussama+LOGO+Designer!3m4!1s0x128e81c6a1961c1d:0x7cbd6efa4ea2251e!8m2!3d36.5366761!4d3.6806311"
ZM Design,,Agence de publicité,+213 556 03 74 47,Boufarik,"https://www.google.com/maps/place/ZM+Design/@36.5832413,2.9121256,14z/data=!4m8!1m2!2m1!1sZM+Design!3m4!1s0x128fa707c8a29043:0x908728cfc425a4c8!8m2!3d36.5832413!4d2.9121256"
wassim web designe,,Magasin d'électronique,+213 662 05 43 72,Bekkouche Lakhdar,"https://www.google.com/maps/place/wassim+web+designe/@36.6998791,7.3016339,14z/data=!4m8!1m2!2m1!1swassim+web+designe!3m4!1s0x12f047a5b842e545:0x26c080b9de4c6511!8m2!3d36.6998791!4d7.3016339"
Zahra Desing,,وكالة إعلانية,+213 658 47 17 11,Djasr Kasentina,"https://www.google.com/maps/place/Zahra+Desing/@36.7072572,3.0902296,14z/data=!4m8!1m2!2m1!1sZahra+Desing!3m4!1s0x128fadbe8cd115b9:0xb1a5ae8b3bf7aef2!8m2!3d36.7072572!4d3.0902296"
Zouaoui Mobilier,,Magasin,+213 553 39 58 48,Les Eucalyptus,"https://www.google.com/maps/place/Zouaoui+Mobilier/@36.654053499999996,3.1664185999999996,14z/data=!4m8!1m2!2m1!1sZouaoui+Mobilier!3m4!1s0x128e53964bf18e9f:0x77902e1b11976499!8m2!3d36.654053499999996!4d3.1664185999999996"
DzWebStudio,,مصمم مواقع ويب,+213 790 58 60 04,Constantine,"https://www.google.com/maps/place/DzWebStudio/@36.344996,6.615314,14z/data=!4m8!1m2!2m1!1sDzWebStudio!3m4!1s0x12f1772c043683b7:0xcb1e719ab5242fd5!8m2!3d36.344996!4d6.615314"
Alldesigns,,Agence de publicité,+213 550 38 94 46,Djasr Kasentina,"https://www.google.com/maps/place/Alldesigns/@36.700153799999995,3.0666214999999997,14z/data=!4m8!1m2!2m1!1sAlldesigns!3m4!1s0x128fad03c988eee9:0x30782d53bd421ead!8m2!3d36.700153799999995!4d3.0666214999999997"
Sam Dream Design,,Agence de publicité,+213 23 50 59 67,Alger Centre,"https://www.google.com/maps/place/Sam+Dream+Design/@36.7708698,3.0496125999999997,14z/data=!4m8!1m2!2m1!1sSam+Dream+Design!3m4!1s0x128fb25b7177151d:0x15ff1ac4893965b2!8m2!3d36.7708698!4d3.0496125999999997"
Amine 3D Designs,https://www.behance.net/amine_nach,Graphic designer,+213 792 61 16 50,,"https://www.google.com/maps/place/Amine+3D+Designs/@28.094873399999997,1.6656943,14z/data=!4m8!1m2!2m1!1sAmine+3D+Designs!3m4!1s0xac293452d824a173:0x1eff42274b20c3ed!8m2!3d28.094873399999997!4d1.6656943"
Extra Design / Graphic Design Studio,https://www.behance.net/ismaildesigner45,Graphic designer,+213 668 93 77 23,Djeniene Bourezg,"https://www.google.com/maps/place/Extra+Design+%2F+Graphic+Design+Studio/@32.2900567,-0.9075588,14z/data=!4m8!1m2!2m1!1sExtra+Design+%2F+Graphic+Design+Studio!3m4!1s0xd86619091553f2f:0xf38038d53724148f!8m2!3d32.2900567!4d-0.9075588"
infos3ddesigner,,Concepteur en architecture,+213 557 75 70 11,Issers,"https://www.google.com/maps/place/infos3ddesigner/@36.7211779,3.6741941,14z/data=!4m8!1m2!2m1!1sinfos3ddesigner!3m4!1s0x128e797aee7496c7:0x76c8ad4bfb96cab3!8m2!3d36.7211779!4d3.6741941"
Aizen-Algerie - Crée un site e-commerce,https://www.aizen-algerie.com/,Service d'e-commerce,+213 542 72 17 24,Ouled Fayet,"https://www.google.com/maps/place/Aizen-Algerie+-+Cr%C3%A9e+un+site+e-commerce/@36.7107412,2.9586661999999997,14z/data=!4m8!1m2!2m1!1sAizen-Algerie+-+Cr%C3%A9e+un+site+e-commerce!3m4!1s0x128f9d159fb276c1:0x730396041e0467f4!8m2!3d36.7107412!4d2.9586661999999997"
Well design,,وكالة إعلانية,+213 770 16 41 92,Ouled Fayet,"https://www.google.com/maps/place/Well+design/@36.741696,2.9483753,14z/data=!4m8!1m2!2m1!1sWell+design!3m4!1s0x128faf1c708f5283:0xb982c629c43f67a1!8m2!3d36.741696!4d2.9483753"
Ikosys,https://celadon-churros-f9fe51.netlify.app/,Concepteur de sites Web,+213 797 47 80 62,,"https://www.google.com/maps/place/Ikosys/@36.6966649,3.0922204,14z/data=!4m8!1m2!2m1!1sIkosys!3m4!1s0x43a0a6944a94ef7d:0x3aeab21e1ec93556!8m2!3d36.6966649!4d3.0922204"
EDISOFT,https://www.edisoft.dz/,Concepteur de sites Web,+213 23 13 58 23,Chéraga,"https://www.google.com/maps/place/EDISOFT/@36.759291999999995,2.9638139999999997,14z/data=!4m8!1m2!2m1!1sEDISOFT!3m4!1s0x128fb03ba2af2303:0x66af2a59a1cf9a99!8m2!3d36.759291999999995!4d2.9638139999999997"
ingineose-Adlyne,,Commutateur téléphonique,+213 554 23 46 03,Chéraga,"https://www.google.com/maps/place/ingineose-Adlyne/@36.7400704,2.9521044,14z/data=!4m8!1m2!2m1!1singineose-Adlyne!3m4!1s0x128fadf356bf4779:0x99f0721862edb444!8m2!3d36.7400704!4d2.9521044"
NEXUS Digital Solutions,,مصمم مواقع ويب,+213 658 91 92 54,Souidania,"https://www.google.com/maps/place/NEXUS+Digital+Solutions/@36.7140609,2.9096935,14z/data=!4m8!1m2!2m1!1sNEXUS+Digital+Solutions!3m4!1s0x128fa5fe3a07a885:0x2e26a76405f66eff!8m2!3d36.7140609!4d2.9096935"
Eurl Digitalist,https://www.linstashop.com/,Concepteur de sites Web,+213 23 21 89 87,Chéraga,"https://www.google.com/maps/place/Eurl+Digitalist/@36.760208899999995,2.9283691999999997,14z/data=!4m8!1m2!2m1!1sEurl+Digitalist!3m4!1s0x128fbb52b382faf7:0x59174cb4e6f1b9d6!8m2!3d36.760208899999995!4d2.9283691999999997"
"FOXES UNITY COMPANY , société de développement informatique",,Concepteur de sites Web,+213 561 76 67 11,Chéraga,"https://www.google.com/maps/place/FOXES+UNITY+COMPANY+%2C+soci%C3%A9t%C3%A9+de+d%C3%A9veloppement+informatique/@36.7638914,2.9528488,14z/data=!4m8!1m2!2m1!1sFOXES+UNITY+COMPANY+%2C+soci%C3%A9t%C3%A9+de+d%C3%A9veloppement+informatique!3m4!1s0x128fb11f92c6db17:0x436fecba6ca35948!8m2!3d36.7638914!4d2.9528488"
eyalamedia.com,https://twitter.com/eyalamedia,Service d'hébergement de site Web,+213 23 27 02 07,Bouzareah,"https://www.google.com/maps/place/eyalamedia.com/@36.7767025,3.0104775,14z/data=!4m8!1m2!2m1!1seyalamedia.com!3m4!1s0x128fb1e305d6c475:0x7f016abc981fc9f6!8m2!3d36.7767025!4d3.0104775"
AlgoTechDz,,Concepteur de sites Web,+213 540 20 50 88,Kouba,"https://www.google.com/maps/place/AlgoTechDz/@36.7197763,3.0772150999999996,14z/data=!4m8!1m2!2m1!1sAlgoTechDz!3m4!1s0x128fad601f339f61:0xafae47d4e3dfb37d!8m2!3d36.7197763!4d3.0772150999999996"
ElDziri Tech Solutions,,Concepteur de sites Web,+213 562 05 91 19,Chéraga,"https://www.google.com/maps/place/ElDziri+Tech+Solutions/@36.7596817,2.9511841,14z/data=!4m8!1m2!2m1!1sElDziri+Tech+Solutions!3m4!1s0x128fb1fd5cc937a3:0x221666f18757f62e!8m2!3d36.7596817!4d2.9511841"
Kdconcept,https://kdconcept.dz/,مصمم مواقع ويب,+213 560 08 28 70,Kouba,"https://www.google.com/maps/place/Kdconcept/@36.7362962,3.0903557,14z/data=!4m8!1m2!2m1!1sKdconcept!3m4!1s0x128e5b30f1d60869:0xca551fb70c0bf9c9!8m2!3d36.7362962!4d3.0903557"
E-yala conseil,,Concepteur de sites Web,+213 551 99 39 36,Bouzareah,"https://www.google.com/maps/place/E-yala+conseil/@36.7767853,3.0106474,14z/data=!4m8!1m2!2m1!1sE-yala+conseil!3m4!1s0x128fb1a3a80fd8e7:0x98bea103e23d06cd!8m2!3d36.7767853!4d3.0106474"
GAYA 361,http://gaya361.com/,Assistance et services informatiques,+213 560 84 58 54,Chéraga,"https://www.google.com/maps/place/GAYA+361/@36.7610648,2.9145325,14z/data=!4m8!1m2!2m1!1sGAYA+361!3m4!1s0x128fa971eded0051:0xb73766f6bad715a4!8m2!3d36.7610648!4d2.9145325"
NEXDOF,,Assistance et services informatiques,+213 560 18 40 38,Alger,"https://www.google.com/maps/place/NEXDOF/@36.674336,2.984585,14z/data=!4m8!1m2!2m1!1sNEXDOF!3m4!1s0x128faedb859842f5:0xb2102fb553b99198!8m2!3d36.674336!4d2.984585"
OULD-MOUSSA Habib,https://www.ouldmoussahabib.com/,مصمم مواقع ويب,+213 553 66 97 79,الجزائر,"https://www.google.com/maps/place/OULD-MOUSSA+Habib/@36.7657391,3.0460529999999997,14z/data=!4m8!1m2!2m1!1sOULD-MOUSSA+Habib!3m4!1s0x128fb25c5392be09:0x17816a0434899d0c!8m2!3d36.7657391!4d3.0460529999999997"
NetOutsourcing Intelligence,,مصمم مواقع ويب,+213 21 74 08 91,Alger Centre,"https://www.google.com/maps/place/NetOutsourcing+Intelligence/@36.7670689,3.0487623999999998,14z/data=!4m8!1m2!2m1!1sNetOutsourcing+Intelligence!3m4!1s0x128fb25d21b6c14f:0x7f286490921168b0!8m2!3d36.7670689!4d3.0487623999999998"
New Digital Way,https://newdigitalway.dz/,مصمم مواقع ويب,+213 770 69 22 21,Alger Centre,"https://www.google.com/maps/place/New+Digital+Way/@36.7790211,3.0599372,14z/data=!4m8!1m2!2m1!1sNew+Digital+Way!3m4!1s0x128fb3c84082c189:0x7b1e60c573fac063!8m2!3d36.7790211!4d3.0599372"
DZ Business Center,,Website designer,+213 698 28 04 33,,"https://www.google.com/maps/place/DZ+Business+Center/@28.094873399999997,1.6656943,14z/data=!4m8!1m2!2m1!1sDZ+Business+Center!3m4!1s0xa5d7e8860c1fb4db:0x501bb8a8c98e9888!8m2!3d28.094873399999997!4d1.6656943"
Perfect Grid,https://perfectgrid.website/,Concepteur de sites Web,+213 556 60 23 65,,"https://www.google.com/maps/place/Perfect+Grid/@28.094873399999997,1.6656943,14z/data=!4m8!1m2!2m1!1sPerfect+Grid!3m4!1s0x139dc91ba185325:0x59fb109c4df08e2b!8m2!3d28.094873399999997!4d1.6656943"
SARL AZIMUT,http://azimutbs.dz/,دعم الكمبيوتر والخدمات,+213 23 29 81 19,Dély Ibrahim,"https://www.google.com/maps/place/SARL+AZIMUT/@36.7628114,2.988296,14z/data=!4m8!1m2!2m1!1sSARL+AZIMUT!3m4!1s0x128fae24c3872311:0x1fe112effcf40358!8m2!3d36.7628114!4d2.988296"
Premium Edition,,مصمم مواقع ويب,+213 552 88 30 84,Bouzareah,"https://www.google.com/maps/place/Premium+Edition/@36.7898097,3.016657,14z/data=!4m8!1m2!2m1!1sPremium+Edition!3m4!1s0x128fb1cfc030d041:0xdb27bc943b18a97a!8m2!3d36.7898097!4d3.016657"
Spim El Mustapha,,Promoteur immobilier,+213 21 38 08 46,Souidania,"https://www.google.com/maps/place/Spim+El+Mustapha/@36.7063572,2.9121259999999998,14z/data=!4m8!1m2!2m1!1sSpim+El+Mustapha!3m4!1s0x128fa50979778e97:0x2cee1240dbce0b27!8m2!3d36.7063572!4d2.9121259999999998"
Sarl InnovarTech,https://www.innovartech.dz/,Concepteur de sites Web,+213 540 49 29 74,Chéraga,"https://www.google.com/maps/place/Sarl+InnovarTech/@36.7579694,2.9159842,14z/data=!4m8!1m2!2m1!1sSarl+InnovarTech!3m4!1s0x128fad662470f3b7:0x5dfb4d7478f3fe27!8m2!3d36.7579694!4d2.9159842"
Devbox Agency,https://devbox-agency.com/,Concepteur de sites Web,+213 783 99 88 38,,"https://www.google.com/maps/place/Devbox+Agency/@36.7390184,3.1393309,14z/data=!4m8!1m2!2m1!1sDevbox+Agency!3m4!1s0xa1477cf03c5e905f:0xb71c015319f6abe5!8m2!3d36.7390184!4d3.1393309"
GC Studio,,Website designer,+213 771 66 25 43,,"https://www.google.com/maps/place/GC+Studio/@42.16936,-90.50050019999999,14z/data=!4m8!1m2!2m1!1sGC+Studio!3m4!1s0x667c1b472818fe5b:0xa172abb45fcf6cf9!8m2!3d42.16936!4d-90.50050019999999"
Furbish Design,https://furbish-design.com/,Interior Decorator,+213 661 33 33 69,Chéraga,"https://www.google.com/maps/place/Furbish+Design/@36.7462298,2.945146,14z/data=!4m8!1m2!2m1!1sFurbish+Design!3m4!1s0x128fb1977a63ab8b:0xb3d0211b4158a3a2!8m2!3d36.7462298!4d2.945146"
Samster,https://samifalouti.vercel.app/,Website designer,+213 549 19 48 14,Alger Centre,"https://www.google.com/maps/place/Samster/@36.771904,3.0576217,14z/data=!4m8!1m2!2m1!1sSamster!3m4!1s0x128fb30012aef313:0x396db8eae8cff8b1!8m2!3d36.771904!4d3.0576217"
Elite service,,Conseiller visa,+213 559 63 86 25,Baba Hassen,"https://www.google.com/maps/place/Elite+service/@36.6952172,2.9779174,14z/data=!4m8!1m2!2m1!1sElite+service!3m4!1s0x128faf5b042b25f9:0xd36f770d6696cacb!8m2!3d36.6952172!4d2.9779174"
Sowebhd,http://www.sowebhd.com/,مصمم مواقع ويب,+213 781 44 85 38,Algiers,"https://www.google.com/maps/place/Sowebhd/@36.7361187,3.037941,14z/data=!4m8!1m2!2m1!1sSowebhd!3m4!1s0x128fadf32f6cc613:0xc1d0af6d03985475!8m2!3d36.7361187!4d3.037941"
Lionarto Agency,,Marketing agency,+213 554 22 76 41,Dély Ibrahim,"https://www.google.com/maps/place/Lionarto+Agency/@36.750500699999996,2.9814738999999997,14z/data=!4m8!1m2!2m1!1sLionarto+Agency!3m4!1s0x128fb1c72bda4a93:0x494de49c7d4d4445!8m2!3d36.750500699999996!4d2.9814738999999997"
Laticode,https://www.laticode.com/,Service d'hébergement de site Web,+213 775 32 23 51,Sidi M'Hamed,"https://www.google.com/maps/place/Laticode/@36.7606426,3.0509982,14z/data=!4m8!1m2!2m1!1sLaticode!3m4!1s0x128fb266f2a2c123:0x77e53e537df2636!8m2!3d36.7606426!4d3.0509982"
Developatic,https://developatic.com/,Entreprise de logiciels,+213 777 37 32 56,Djasr Kasentina,"https://www.google.com/maps/place/Developatic/@36.7089597,3.0899134,14z/data=!4m8!1m2!2m1!1sDevelopatic!3m4!1s0x128fa377e9d4234f:0xa8906816a08a7be7!8m2!3d36.7089597!4d3.0899134"
lokycom,,Concepteur de sites Web,+213 552 49 76 54,Draria,"https://www.google.com/maps/place/lokycom/@36.7201063,3.0030175999999997,14z/data=!4m8!1m2!2m1!1slokycom!3m4!1s0x128fae6c8706f1b5:0x49660108071c68b7!8m2!3d36.7201063!4d3.0030175999999997"
pro solutions software,,Concepteur de sites Web,+213 793 87 78 53,Bab El Oued,"https://www.google.com/maps/place/pro+solutions+software/@36.7899424,3.0527945,14z/data=!4m8!1m2!2m1!1spro+solutions+software!3m4!1s0x128fb35a2e467415:0x1d4a0c45b77cfaa0!8m2!3d36.7899424!4d3.0527945"
SIG Service,http://sigservice-dz.com/,Entreprise de logiciels,+213 561 61 01 52,Dély Ibrahim,"https://www.google.com/maps/place/SIG+Service/@36.762709099999995,2.9834358,14z/data=!4m8!1m2!2m1!1sSIG+Service!3m4!1s0x128fb1c96e63e30b:0x5f7654b8987fcd09!8m2!3d36.762709099999995!4d2.9834358"
Digidel,https://digidel.dz/,استشاري كمبيوتر,+213 550 58 79 27,Kouba,"https://www.google.com/maps/place/Digidel/@36.7322585,3.0634543,14z/data=!4m8!1m2!2m1!1sDigidel!3m4!1s0x128fad7a09b49d3f:0x24da06ca2ba8e3a7!8m2!3d36.7322585!4d3.0634543"
ITCOMPETENCES,,Consultant informatique,+213 778 18 44 17,Sidi M'Hamed,"https://www.google.com/maps/place/ITCOMPETENCES/@36.765842899999996,3.0555825999999997,14z/data=!4m8!1m2!2m1!1sITCOMPETENCES!3m4!1s0x128fb25fd6a5d29b:0x4ae8aa6f903c07ec!8m2!3d36.765842899999996!4d3.0555825999999997"
Zacreation,http://www.zacreation.com/,Assistance et services informatiques,+213 661 39 39 77,Alger Centre,"https://www.google.com/maps/place/Zacreation/@36.7763305,3.0586278,14z/data=!4m8!1m2!2m1!1sZacreation!3m4!1s0x12f4119d4a1003ff:0xf80dea311da8edc9!8m2!3d36.7763305!4d3.0586278"
Asn,,Website designer,+213 554 27 23 11,,"https://www.google.com/maps/place/Asn/@28.094873399999997,1.6656943,14z/data=!4m8!1m2!2m1!1sAsn!3m4!1s0x24a78cf79ed79ae7:0x30ee8df5daea1da9!8m2!3d28.094873399999997!4d1.6656943"
Breedgital,http://www.breedgital.com/,Concepteur de sites Web,+213 797 24 49 80,Sidi M'Hamed,"https://www.google.com/maps/place/Breedgital/@36.7649739,3.0526046,14z/data=!4m8!1m2!2m1!1sBreedgital!3m4!1s0x128fb39ed187040b:0x171a15a2afe9e2ff!8m2!3d36.7649739!4d3.0526046"
WeOne IT,http://www.weoneit.net/,Consultant informatique,+213 23 53 51 13,Djasr Kasentina,"https://www.google.com/maps/place/WeOne+IT/@36.711976199999995,3.0847146999999997,14z/data=!4m8!1m2!2m1!1sWeOne+IT!3m4!1s0x128fadd4e70a5d7d:0x76f3375aae9e8394!8m2!3d36.711976199999995!4d3.0847146999999997"
H-Evolutions,,Agence de marketing,+213 783 77 36 57,Birkhadem,"https://www.google.com/maps/place/H-Evolutions/@36.7297967,3.0398285,14z/data=!4m8!1m2!2m1!1sH-Evolutions!3m4!1s0x128fadaf447f8dfb:0xb16fc6b1a3dc1c35!8m2!3d36.7297967!4d3.0398285"
Yucca Labs,https://yuccalabs.com/,Consultant informatique,+213 671 00 02 94,Sidi M'Hamed,"https://www.google.com/maps/place/Yucca+Labs/@36.7571071,3.0517033,14z/data=!4m8!1m2!2m1!1sYucca+Labs!3m4!1s0x128fadea6a3338f3:0x25b6b2f48a231884!8m2!3d36.7571071!4d3.0517033"
Site des Annonces,,Agence de visites touristiques,+213 556 05 82 97,Sidi M'Hamed,"https://www.google.com/maps/place/Site+des+Annonces/@36.7657777,3.0552134,14z/data=!4m8!1m2!2m1!1sSite+des+Annonces!3m4!1s0x128fb25fb51532fb:0xacca844b52ceceab!8m2!3d36.7657777!4d3.0552134"
Authentic Creation,https://www.authenticdz.com/,متجر شامل,+213 551 51 03 39,Draria,"https://www.google.com/maps/place/Authentic+Creation/@36.7217493,2.9894396,14z/data=!4m8!1m2!2m1!1sAuthentic+Creation!3m4!1s0x128faf93e96403ed:0xe139fbf10b760510!8m2!3d36.7217493!4d2.9894396"
Communitech,http://www.communitech.dz/,Installateur de systèmes de sécurité,+213 540 22 68 10,Beni Messous,"https://www.google.com/maps/place/Communitech/@36.789450599999995,2.9707212999999997,14z/data=!4m8!1m2!2m1!1sCommunitech!3m4!1s0x128faf10e4c66be1:0x9b7bc207d90c41ef!8m2!3d36.789450599999995!4d2.9707212999999997"
Infinitus,https://www.infinitus-it.com/,Consultant informatique,+213 560 31 42 46,Hydra,"https://www.google.com/maps/place/Infinitus/@36.749338699999996,3.0422211999999997,14z/data=!4m8!1m2!2m1!1sInfinitus!3m4!1s0x128faffbb80f0687:0x59549d6886d77593!8m2!3d36.749338699999996!4d3.0422211999999997"
